periodo,valor
Jul.2017,2.23023573365417
Ago.2017,2.8604754231328
Sep.2017,3.35308282776933
Oct.2017,3.60973198180482
Nov.2017,2.03212270846349
Dic.2017,1.41887025613422
Ene.2018,2.87233496226407
Feb.2018,2.71425300120006
Mar.2018,3.8814633366802
Abr.2018,8.084233111352
May.2018,6.70725904443513
Jun.2018,2.07181626049809
Jul.2018,2.60707391223498
Ago.2018,2.32022079624739
Sep.2018,2.39025390732122
Oct.2018,4.08424499495933
Nov.2018,5.05984750171066
Dic.2018,4.70875013950894
Ene.2019,1.68204536506575
Feb.2019,2.08192064619262
Mar.2019,3.38565671233177
Abr.2019,-0.00370655104660235
May.2019,0.689357311198934
Jun.2019,2.8184051537171
Jul.2019,3.93022450861361
Ago.2019,3.71508023590506
Sep.2019,2.53124314155433
Oct.2019,2.70764198774884
Nov.2019,2.31063247935892
Dic.2019,1.2406739415473
Ene.2020,3.30328579210706
Feb.2020,4.57990369607169
Mar.2020,-17.6060068593198
Abr.2020,-39.276985716532
May.2020,-32.727246502532
Jun.2020,-18.1034455760272
Jul.2020,-11.0192247908879
Ago.2020,-9.1655146146572
Sep.2020,-5.86720943430298
Oct.2020,-3.25483448382076
Nov.2020,-2.10701610176808
Dic.2020,1.03032310851424
Ene.2021,-0.997341320021622
Feb.2021,-3.82132610746839
Mar.2021,19.8682137808316
Abr.2021,59.8947623291564
May.2021,48.5993221115384
Jun.2021,23.4110933239464
Jul.2021,13.3172829771082
Ago.2021,12.0115996029552
Sep.2021,10.0310469174935
Oct.2021,4.76941227826566
Nov.2021,3.75939452387283
Dic.2021,2.03857895343596
Ene.2022,3.07233820894321
Feb.2022,4.84817141819692
Mar.2022,3.90609081039353
Abr.2022,4.05956735448008
May.2022,2.55561245088643
Jun.2022,3.73340672963062
Jul.2022,1.99929995548116
Ago.2022,2.00923450710866
Sep.2022,2.1575485636082
Oct.2022,2.60004901094656
Nov.2022,2.19611119378252
Dic.2022,1.28549481803624
Ene.2023,-0.57827332938386
Feb.2023,-0.349595705654184
Mar.2023,0.832314576504402
Abr.2023,0.691224584296832
May.2023,-1.17093071981193
Jun.2023,-0.695984429638633
Jul.2023,-1.01583755810768
Ago.2023,0.0614750474334791
Sep.2023,-0.906756202466222
Oct.2023,-0.682307691141691
Nov.2023,0.701153437700412
Dic.2023,-0.945679280085103
Ene.2024,1.83097461976354
Feb.2024,3.16241000807473
Mar.2024,-0.409690120959002
Abr.2024,5.52986981371346
May.2024,5.70691310837814
Jun.2024,0.370585322038706
Jul.2024,4.85868197288225
Ago.2024,3.97028100948149
Sep.2024,3.49053235679599
Oct.2024,3.83110341773776
Nov.2024,4.38200682962149
Dic.2024,5.06622215564914
Ene.2025,4.40268408625997
Feb.2025,2.83135361395376
Mar.2025,4.77444217851402
Abr.2025,1.29967380625761
May.2025,2.02240324884952
Jun.2025,4.94005155999517
Jul.2025,3.55064175415287
Ago.2025,3.16499600945614
Sep.2025,4.39260049012083
Oct.2025,4.17632153639052
Nov.2025,1.58920236608024
Dic.2025,4.14063348002019
Ene.2026,3.75563441378696
Feb.2026,3.68037764645394
Mar.2026,3.26792981233946
Abr.2026,3.80791279395248
May.2026,2.16899999999997
Jun.2026,1.7513508584607
