periodo,valor
Ene.2010,0.0282026826305402
Feb.2010,0.716496293147284
Mar.2010,0.736804375432651
Abr.2010,0.737193474133757
May.2010,0.732317742948974
Jun.2010,0.732562774887864
Jul.2010,0.732708050475676
Ago.2010,0.734128122514029
Sep.2010,0.733342949061295
Oct.2010,0.730367721014737
Nov.2010,0.645570165620748
Dic.2010,0.57812140904651
Ene.2011,0.535314915478589
Feb.2011,0.543561284837606
Mar.2011,0.469792963170089
Abr.2011,0.474360136711953
May.2011,0.473676741310864
Jun.2011,0.473235563756579
Jul.2011,0.497771867646993
Ago.2011,0.507007540385165
Sep.2011,0.509831310285163
Oct.2011,0.513627298208764
Nov.2011,0.512391481836876
Dic.2011,0.350885496458291
Ene.2012,0.361229550974872
Feb.2012,0.364159149578047
Mar.2012,0.365316512056584
Abr.2012,0.529256393100924
May.2012,0.4677598056956
Jun.2012,0.480700048677441
Jul.2012,0.49463975499365
Ago.2012,0.498450708049787
Sep.2012,0.493894906584898
Oct.2012,0.489666367788945
Nov.2012,0.480646744466599
Dic.2012,0.483785847391775
Ene.2013,0.47473125929497
Feb.2013,0.48003416622705
Mar.2013,0.50265419691688
Abr.2013,0.506064657101255
May.2013,0.514124113035842
Jun.2013,0.529480046810042
Jul.2013,0.538797976061625
Ago.2013,0.549461027601135
Sep.2013,0.555009741286468
Oct.2013,0.559578191667383
Nov.2013,0.564261462242616
Dic.2013,0.504145043810697
Ene.2014,0.517171446348976
Feb.2014,0.527402388431624
Mar.2014,0.39367745941168
Abr.2014,0.300905467442863
May.2014,0.311915938513673
Jun.2014,0.264791736656856
Jul.2014,0.255639493649251
Ago.2014,0.117567985357403
Sep.2014,-0.0441142093552152
Oct.2014,-0.0296890180077339
Nov.2014,-0.0418233901520112
Dic.2014,-0.0861006070263658
Ene.2015,-0.137087697684065
Feb.2015,-1.45074567193446
Mar.2015,-1.45378554676287
Abr.2015,-1.33785147687534
May.2015,-1.28019900628164
Jun.2015,-1.23633447194853
Jul.2015,-1.26895282051008
Ago.2015,-1.420261217701
Sep.2015,-1.48105808057372
Oct.2015,-1.48294313075629
Nov.2015,-1.45431284053031
Dic.2015,-1.74780166659689
Ene.2016,-1.44844600949188
Feb.2016,-1.45074567193446
Mar.2016,-1.48945373507872
Abr.2016,-1.51696661696639
May.2016,-1.55671589401906
Jun.2016,-1.58752565923541
Jul.2016,-1.61580632167575
Ago.2016,-1.72420807178183
Sep.2016,-1.7114301190989
Oct.2016,-1.6904019052424
Nov.2016,-1.71313982216466
Dic.2016,-1.74780166659689
Ene.2017,-1.76916188207132
Feb.2017,-1.81719940934407
Mar.2017,-2.07952114140922
Abr.2017,-2.01012164834539
May.2017,-2.16094208726298
Jun.2017,-2.35119353887698
Jul.2017,-2.4950438011841
Ago.2017,-2.73269778616665
Sep.2017,-2.69696911695962
Oct.2017,-2.64671319009139
Nov.2017,-2.66820944353145
Dic.2017,-2.75315398490788
Ene.2018,4.74185233369854
